date,property_type,asking_price,transaction_price,Rents - Industrial and commercial space ,Rents - Office space ,Rents - Rental housing units ,Rents - Retail space ,Acquisition of Swiss citizenship,Deaths,Emigration,Immigration,Live births,Natural Change,Net migration,Statistical adjustments,Switzerland - CHF - SARON - 1 day,Switzerland - CHF - Call money rate (Tomorrow next) - 1 day,Switzerland - CHF - Money market debt register claims of the Swiss Confederation - 3-month,Switzerland - CHF - CHF LIBOR - 3-month,United States - USD - SOFR - 1-day,United States - USD - USD LIBOR - 3-month,Japan - JPY - TONA - 1-day,Japan - JPY - JPY LIBOR - 3-month,United Kingdom - GBP - SONIA - 1-day,United Kingdom - GBP - GBP LIBOR - 3-month,Euro area - EUR - ESTR - 1-day,Euro area - EUR - EURIBOR - 3-month,Euro area - EUR - EUR LIBOR - 3-month,Origination - Relevant foreign currency positions,Origination - Securities portfolio,Origination - Money market transactions,Origination - Other,Origination - Monetary base,Utilisation - Banknotes in circulation,Utilisation - Sight deposit accounts of domestic banks,Utilisation - Monetary base,Seasonally adjusted - Monetary base,Seasonally adjusted - Seasonal factor,Change from the corresponding month of the previous year - Currency in circulation,Change from the corresponding month of the previous year - Deposits in transaction accounts,Change from the corresponding month of the previous year - Monetary aggregate M1,Change from the corresponding month of the previous year - Monetary aggregate M2,Change from the corresponding month of the previous year - Monetary aggregate M3,Change from the corresponding month of the previous year - Savings deposits,Change from the corresponding month of the previous year - Sight deposits,Change from the corresponding month of the previous year - Time deposits,Level - Currency in circulation,Level - Deposits in transaction accounts,Level - Monetary aggregate M1,Level - Monetary aggregate M2,Level - Monetary aggregate M3,Level - Savings deposits,Level - Sight deposits,Level - Time deposits,Banks in Switzerland - Total domestic and foreign - Total loans - Utilisation,Banks in Switzerland - Total domestic and foreign - Total loans - Credit lines,Banks in Switzerland - Total domestic and foreign - Mortgage loans - Utilisation,Banks in Switzerland - Total domestic and foreign - Other loans - Total - Utilisation,Banks in Switzerland - Total domestic and foreign - Other loans - secured - Utilisation,Banks in Switzerland - Total domestic and foreign - Other loans - unsecured - Utilisation,Banks in Switzerland - Domestic - Total loans - Utilisation,Banks in Switzerland - Domestic - Total loans - Credit lines,Banks in Switzerland - Domestic - Mortgage loans - Utilisation,Banks in Switzerland - Domestic - Other loans - Total - Utilisation,Banks in Switzerland - Domestic - Other loans - secured - Utilisation,Banks in Switzerland - Domestic - Other loans - unsecured - Utilisation,Banks in Switzerland - Foreign - Total loans - Utilisation,Banks in Switzerland - Foreign - Total loans - Credit lines,Banks in Switzerland - Foreign - Mortgage loans - Utilisation,Banks in Switzerland - Foreign - Other loans - Total - Utilisation,Banks in Switzerland - Foreign - Other loans - secured - Utilisation,Banks in Switzerland - Foreign - Other loans - unsecured - Utilisation,"Value, in CHF millions - Gross domestic product",population,SFSO - Inflation according to the national consumer price index
2010-01-01,Apartment buildings,,100.0,104.13962616062742,112.42685333556366,135.83112487288872,113.71324864240258,39314.0,62553.0,96839.0,161778.0,80290.0,17737.0,64939.0,-4470.0,0.08165,0.04917,0.02642,0.18646,,0.34479,0.09358,0.2286,0.49816,0.70535,,0.81992,0.76146,232062.5,5017.5,5922.25,152794.66667,90207.58333,47069.83333,43137.75,90207.58333,90214.91667,1.00017,4.94931,5.88911,10.73947,10.92468,6.94069,11.23259,14.21961,-23.32639,43768.75,116366.25,417467.16667,675028.58333,730528.08333,257561.41667,257332.16667,55499.5,1010847.5,1255642.41667,735713.58333,275134.08333,144645.91667,130488.33333,890025.66667,1034335.75,730868.91667,159156.83333,59057.33333,100099.25,120821.83333,221306.66667,4844.41667,115977.5,85588.5,30389.08333,624008.73541,7824909.0,0.68333
2010-01-01,Privately owned apartments,151.71707212522696,149.26255230042167,104.13962616062742,112.42685333556366,135.83112487288872,113.71324864240258,39314.0,62553.0,96839.0,161778.0,80290.0,17737.0,64939.0,-4470.0,0.08165,0.04917,0.02642,0.18646,,0.34479,0.09358,0.2286,0.49816,0.70535,,0.81992,0.76146,232062.5,5017.5,5922.25,152794.66667,90207.58333,47069.83333,43137.75,90207.58333,90214.91667,1.00017,4.94931,5.88911,10.73947,10.92468,6.94069,11.23259,14.21961,-23.32639,43768.75,116366.25,417467.16667,675028.58333,730528.08333,257561.41667,257332.16667,55499.5,1010847.5,1255642.41667,735713.58333,275134.08333,144645.91667,130488.33333,890025.66667,1034335.75,730868.91667,159156.83333,59057.33333,100099.25,120821.83333,221306.66667,4844.41667,115977.5,85588.5,30389.08333,624008.73541,7824909.0,0.68333
2010-01-01,Single-family houses,134.1746034196673,134.0468817933283,104.13962616062742,112.42685333556366,135.83112487288872,113.71324864240258,39314.0,62553.0,96839.0,161778.0,80290.0,17737.0,64939.0,-4470.0,0.08165,0.04917,0.02642,0.18646,,0.34479,0.09358,0.2286,0.49816,0.70535,,0.81992,0.76146,232062.5,5017.5,5922.25,152794.66667,90207.58333,47069.83333,43137.75,90207.58333,90214.91667,1.00017,4.94931,5.88911,10.73947,10.92468,6.94069,11.23259,14.21961,-23.32639,43768.75,116366.25,417467.16667,675028.58333,730528.08333,257561.41667,257332.16667,55499.5,1010847.5,1255642.41667,735713.58333,275134.08333,144645.91667,130488.33333,890025.66667,1034335.75,730868.91667,159156.83333,59057.33333,100099.25,120821.83333,221306.66667,4844.41667,115977.5,85588.5,30389.08333,624008.73541,7824909.0,0.68333
2011-01-01,Apartment buildings,,104.7331943539369,103.7420926481208,110.79922350694144,139.68105526113095,114.67909759206158,36012.0,62091.0,96494.0,164612.0,80808.0,18717.0,68118.0,-2307.0,0.04032,0.02417,-0.14367,0.11715,,0.34874,0.07525,0.19481,0.55743,0.88732,,1.40808,1.35252,280703.66667,3491.25,7997.75,154464.5,137728.16667,49239.83333,88488.33333,137728.16667,137731.0,1.00105,7.52666,7.36489,8.56321,8.1661,7.22054,7.52508,9.28701,-4.50208,47089.58333,124939.58333,453282.83333,730206.5,783290.0,276923.66667,281253.66667,53083.5,1033416.25,1285195.25,770856.41667,262559.91667,142768.75,119791.0,917910.08333,1070701.58333,765876.25,152033.58333,60049.66667,91984.16667,115506.25,214493.75,4980.08333,110525.91667,82718.91667,27806.83333,635722.26511,7912398.0,0.25
2011-01-01,Privately owned apartments,159.03063978482223,158.18588695044204,103.7420926481208,110.79922350694144,139.68105526113095,114.67909759206158,36012.0,62091.0,96494.0,164612.0,80808.0,18717.0,68118.0,-2307.0,0.04032,0.02417,-0.14367,0.11715,,0.34874,0.07525,0.19481,0.55743,0.88732,,1.40808,1.35252,280703.66667,3491.25,7997.75,154464.5,137728.16667,49239.83333,88488.33333,137728.16667,137731.0,1.00105,7.52666,7.36489,8.56321,8.1661,7.22054,7.52508,9.28701,-4.50208,47089.58333,124939.58333,453282.83333,730206.5,783290.0,276923.66667,281253.66667,53083.5,1033416.25,1285195.25,770856.41667,262559.91667,142768.75,119791.0,917910.08333,1070701.58333,765876.25,152033.58333,60049.66667,91984.16667,115506.25,214493.75,4980.08333,110525.91667,82718.91667,27806.83333,635722.26511,7912398.0,0.25
2011-01-01,Single-family houses,139.67831624094117,141.04728519473534,103.7420926481208,110.79922350694144,139.68105526113095,114.67909759206158,36012.0,62091.0,96494.0,164612.0,80808.0,18717.0,68118.0,-2307.0,0.04032,0.02417,-0.14367,0.11715,,0.34874,0.07525,0.19481,0.55743,0.88732,,1.40808,1.35252,280703.66667,3491.25,7997.75,154464.5,137728.16667,49239.83333,88488.33333,137728.16667,137731.0,1.00105,7.52666,7.36489,8.56321,8.1661,7.22054,7.52508,9.28701,-4.50208,47089.58333,124939.58333,453282.83333,730206.5,783290.0,276923.66667,281253.66667,53083.5,1033416.25,1285195.25,770856.41667,262559.91667,142768.75,119791.0,917910.08333,1070701.58333,765876.25,152033.58333,60049.66667,91984.16667,115506.25,214493.75,4980.08333,110525.91667,82718.91667,27806.83333,635722.26511,7912398.0,0.25
2012-01-01,Apartment buildings,,112.77912894812647,105.37239383294765,116.2820061603017,143.98271112899846,121.86439733163321,33500.0,64173.0,103881.0,175008.0,82164.0,17991.0,71127.0,-4720.0,0.00055,-0.01417,-0.30842,0.06557,,0.41972,0.08333,0.19216,0.45592,0.80475,,0.53133,0.44958,398763.08333,3667.16667,9437.33333,127486.83333,284380.75,54713.33333,229667.41667,284380.75,284391.16667,1.00025,19.57163,9.67222,11.41972,10.04709,8.24336,7.81155,10.8452,-15.18351,56308.83333,137014.33333,505017.0,803593.25,848007.75,298576.25,311693.83333,44414.5,1079750.41667,1350614.0,810496.16667,269254.33333,149330.41667,119923.83333,960761.5,1118911.25,804675.58333,156085.75,62046.58333,94039.25,118988.91667,231702.91667,5820.33333,113168.58333,87283.91667,25884.66667,643772.74615,7996861.0,-0.7
2012-01-01,Privately owned apartments,167.19507831305384,170.79727893771692,105.37239383294765,116.2820061603017,143.98271112899846,121.86439733163321,33500.0,64173.0,103881.0,175008.0,82164.0,17991.0,71127.0,-4720.0,0.00055,-0.01417,-0.30842,0.06557,,0.41972,0.08333,0.19216,0.45592,0.80475,,0.53133,0.44958,398763.08333,3667.16667,9437.33333,127486.83333,284380.75,54713.33333,229667.41667,284380.75,284391.16667,1.00025,19.57163,9.67222,11.41972,10.04709,8.24336,7.81155,10.8452,-15.18351,56308.83333,137014.33333,505017.0,803593.25,848007.75,298576.25,311693.83333,44414.5,1079750.41667,1350614.0,810496.16667,269254.33333,149330.41667,119923.83333,960761.5,1118911.25,804675.58333,156085.75,62046.58333,94039.25,118988.91667,231702.91667,5820.33333,113168.58333,87283.91667,25884.66667,643772.74615,7996861.0,-0.7
2012-01-01,Single-family houses,144.9053519317529,150.4871328726518,105.37239383294765,116.2820061603017,143.98271112899846,121.86439733163321,33500.0,64173.0,103881.0,175008.0,82164.0,17991.0,71127.0,-4720.0,0.00055,-0.01417,-0.30842,0.06557,,0.41972,0.08333,0.19216,0.45592,0.80475,,0.53133,0.44958,398763.08333,3667.16667,9437.33333,127486.83333,284380.75,54713.33333,229667.41667,284380.75,284391.16667,1.00025,19.57163,9.67222,11.41972,10.04709,8.24336,7.81155,10.8452,-15.18351,56308.83333,137014.33333,505017.0,803593.25,848007.75,298576.25,311693.83333,44414.5,1079750.41667,1350614.0,810496.16667,269254.33333,149330.41667,119923.83333,960761.5,1118911.25,804675.58333,156085.75,62046.58333,94039.25,118988.91667,231702.91667,5820.33333,113168.58333,87283.91667,25884.66667,643772.74615,7996861.0,-0.7
2013-01-01,Apartment buildings,,118.49997111875085,107.52959501198163,122.51275284963523,148.14929055561637,123.62355801228053,34061.0,64961.0,106196.0,193302.0,82731.0,17770.0,87106.0,-4305.0,-0.00547,-0.07583,-0.09958,0.01967,,0.26586,0.07125,0.15452,0.40751,0.51241,,0.22542,0.15786,491874.33333,3693.33333,0.0,134802.66667,360765.0,59672.83333,301092.16667,360765.0,360769.75,1.00004,12.36245,6.76923,8.42449,7.40703,7.02012,5.70434,8.4762,0.34037,63144.83333,146267.0,546924.5,862412.25,906942.75,315487.75,337512.66667,44530.5,1144262.25,1435634.5,855660.91667,288601.33333,159568.33333,129033.0,1008736.5,1177030.08333,849319.08333,159417.5,63061.33333,96356.33333,135525.75,258604.41667,6341.83333,129183.83333,96507.0,32676.66667,655083.161,8089346.0,-0.21667
2013-01-01,Privately owned apartments,172.78242509305377,183.59100695319304,107.52959501198163,122.51275284963523,148.14929055561637,123.62355801228053,34061.0,64961.0,106196.0,193302.0,82731.0,17770.0,87106.0,-4305.0,-0.00547,-0.07583,-0.09958,0.01967,,0.26586,0.07125,0.15452,0.40751,0.51241,,0.22542,0.15786,491874.33333,3693.33333,0.0,134802.66667,360765.0,59672.83333,301092.16667,360765.0,360769.75,1.00004,12.36245,6.76923,8.42449,7.40703,7.02012,5.70434,8.4762,0.34037,63144.83333,146267.0,546924.5,862412.25,906942.75,315487.75,337512.66667,44530.5,1144262.25,1435634.5,855660.91667,288601.33333,159568.33333,129033.0,1008736.5,1177030.08333,849319.08333,159417.5,63061.33333,96356.33333,135525.75,258604.41667,6341.83333,129183.83333,96507.0,32676.66667,655083.161,8089346.0,-0.21667
2013-01-01,Single-family houses,151.647625168616,157.4835974359842,107.52959501198163,122.51275284963523,148.14929055561637,123.62355801228053,34061.0,64961.0,106196.0,193302.0,82731.0,17770.0,87106.0,-4305.0,-0.00547,-0.07583,-0.09958,0.01967,,0.26586,0.07125,0.15452,0.40751,0.51241,,0.22542,0.15786,491874.33333,3693.33333,0.0,134802.66667,360765.0,59672.83333,301092.16667,360765.0,360769.75,1.00004,12.36245,6.76923,8.42449,7.40703,7.02012,5.70434,8.4762,0.34037,63144.83333,146267.0,546924.5,862412.25,906942.75,315487.75,337512.66667,44530.5,1144262.25,1435634.5,855660.91667,288601.33333,159568.33333,129033.0,1008736.5,1177030.08333,849319.08333,159417.5,63061.33333,96356.33333,135525.75,258604.41667,6341.83333,129183.83333,96507.0,32676.66667,655083.161,8089346.0,-0.21667
2014-01-01,Apartment buildings,,123.867991592068,107.44536654104613,122.7666196130819,151.3997831492045,119.59058143617428,32836.0,63938.0,111103.0,187326.0,85287.0,21349.0,76223.0,463.0,-0.01683,-0.28583,-0.12633,0.00783,,0.23445,0.06133,0.12708,0.39503,0.54418,,0.20442,0.17667,504179.33333,3735.0,3.91667,132613.08333,375305.16667,62662.75,312642.41667,375305.16667,375305.08333,0.99998,5.25815,11.58031,3.71518,3.42529,3.72956,2.92776,0.01232,9.66927,66405.08333,163275.08333,567174.41667,891900.25,940732.83333,324725.83333,337494.25,48832.58333,1204706.0,1513219.5,889837.25,314869.16667,177717.5,137151.5,1052284.25,1232010.91667,882036.08333,170248.16667,65912.58333,104335.41667,152422.08333,281208.83333,7801.25,144620.83333,111804.91667,32816.0,665700.1797,8188649.0,-0.01667
2014-01-01,Privately owned apartments,176.65709530965833,189.3303731107787,107.44536654104613,122.7666196130819,151.3997831492045,119.59058143617428,32836.0,63938.0,111103.0,187326.0,85287.0,21349.0,76223.0,463.0,-0.01683,-0.28583,-0.12633,0.00783,,0.23445,0.06133,0.12708,0.39503,0.54418,,0.20442,0.17667,504179.33333,3735.0,3.91667,132613.08333,375305.16667,62662.75,312642.41667,375305.16667,375305.08333,0.99998,5.25815,11.58031,3.71518,3.42529,3.72956,2.92776,0.01232,9.66927,66405.08333,163275.08333,567174.41667,891900.25,940732.83333,324725.83333,337494.25,48832.58333,1204706.0,1513219.5,889837.25,314869.16667,177717.5,137151.5,1052284.25,1232010.91667,882036.08333,170248.16667,65912.58333,104335.41667,152422.08333,281208.83333,7801.25,144620.83333,111804.91667,32816.0,665700.1797,8188649.0,-0.01667
2014-01-01,Single-family houses,153.6061443512065,161.47427374975263,107.44536654104613,122.7666196130819,151.3997831492045,119.59058143617428,32836.0,63938.0,111103.0,187326.0,85287.0,21349.0,76223.0,463.0,-0.01683,-0.28583,-0.12633,0.00783,,0.23445,0.06133,0.12708,0.39503,0.54418,,0.20442,0.17667,504179.33333,3735.0,3.91667,132613.08333,375305.16667,62662.75,312642.41667,375305.16667,375305.08333,0.99998,5.25815,11.58031,3.71518,3.42529,3.72956,2.92776,0.01232,9.66927,66405.08333,163275.08333,567174.41667,891900.25,940732.83333,324725.83333,337494.25,48832.58333,1204706.0,1513219.5,889837.25,314869.16667,177717.5,137151.5,1052284.25,1232010.91667,882036.08333,170248.16667,65912.58333,104335.41667,152422.08333,281208.83333,7801.25,144620.83333,111804.91667,32816.0,665700.1797,8188649.0,-0.01667
2015-01-01,Apartment buildings,,130.2480733691019,109.03225286643887,126.447988686061,152.8629255441444,118.17492962069372,40689.0,67606.0,116631.0,188515.0,86559.0,18953.0,71884.0,-1377.0,-0.72435,-1.15833,-1.02908,-0.78375,,0.32975,0.05333,0.09156,0.42381,0.57532,,-0.02733,-0.03065,587900.25,3884.33333,0.0,135921.33333,455863.25,67353.75,388509.5,455863.25,455868.83333,1.00002,5.44583,6.58764,-0.10284,1.1467,1.86053,3.32999,-4.25166,15.07341,69998.41667,173484.16667,566548.66667,902113.83333,958217.58333,335565.16667,323066.08333,56103.75,1225848.33333,1662347.5,919797.16667,306051.16667,183080.75,122970.5,1072089.33333,1319955.75,911683.25,160406.41667,65802.0,94604.5,153759.0,342391.75,8114.25,145645.0,117279.0,28365.91667,667701.00018,8282396.0,-1.14167
2015-01-01,Privately owned apartments,179.3766893168258,191.8708520654579,109.03225286643887,126.447988686061,152.8629255441444,118.17492962069372,40689.0,67606.0,116631.0,188515.0,86559.0,18953.0,71884.0,-1377.0,-0.72435,-1.15833,-1.02908,-0.78375,,0.32975,0.05333,0.09156,0.42381,0.57532,,-0.02733,-0.03065,587900.25,3884.33333,0.0,135921.33333,455863.25,67353.75,388509.5,455863.25,455868.83333,1.00002,5.44583,6.58764,-0.10284,1.1467,1.86053,3.32999,-4.25166,15.07341,69998.41667,173484.16667,566548.66667,902113.83333,958217.58333,335565.16667,323066.08333,56103.75,1225848.33333,1662347.5,919797.16667,306051.16667,183080.75,122970.5,1072089.33333,1319955.75,911683.25,160406.41667,65802.0,94604.5,153759.0,342391.75,8114.25,145645.0,117279.0,28365.91667,667701.00018,8282396.0,-1.14167
2015-01-01,Single-family houses,157.08767036002996,164.8316832005526,109.03225286643887,126.447988686061,152.8629255441444,118.17492962069372,40689.0,67606.0,116631.0,188515.0,86559.0,18953.0,71884.0,-1377.0,-0.72435,-1.15833,-1.02908,-0.78375,,0.32975,0.05333,0.09156,0.42381,0.57532,,-0.02733,-0.03065,587900.25,3884.33333,0.0,135921.33333,455863.25,67353.75,388509.5,455863.25,455868.83333,1.00002,5.44583,6.58764,-0.10284,1.1467,1.86053,3.32999,-4.25166,15.07341,69998.41667,173484.16667,566548.66667,902113.83333,958217.58333,335565.16667,323066.08333,56103.75,1225848.33333,1662347.5,919797.16667,306051.16667,183080.75,122970.5,1072089.33333,1319955.75,911683.25,160406.41667,65802.0,94604.5,153759.0,342391.75,8114.25,145645.0,117279.0,28365.91667,667701.00018,8282396.0,-1.14167
2016-01-01,Apartment buildings,,135.88714757396596,113.41653645279652,127.98025629866694,150.9360659285071,114.43460367692997,42937.0,64964.0,120653.0,191683.0,87883.0,22919.0,71030.0,-1525.0,-0.73562,-1.26667,-0.99225,-0.74812,,0.75994,-0.03533,-0.01941,0.33791,0.49375,,-0.271,-0.28582,680987.08333,4011.91667,2.33333,180861.66667,504139.66667,72187.25,431952.41667,504139.66667,504139.75,1.00002,9.02038,-23.88063,2.42834,2.81787,2.37755,3.5722,15.28582,-4.62735,76295.41667,131509.0,580213.0,927553.41667,981001.25,347340.41667,372408.58333,53447.83333,1256651.58333,1679633.58333,944301.66667,312349.83333,187176.83333,125173.0,1093191.25,1345448.5,936332.58333,156858.41667,64333.08333,92525.41667,163460.41667,334184.91667,7969.0,155491.41667,122843.91667,32647.58333,677729.68558,8373338.0,-0.43333
2016-01-01,Privately owned apartments,181.12001741301611,192.86449988693766,113.41653645279652,127.98025629866694,150.9360659285071,114.43460367692997,42937.0,64964.0,120653.0,191683.0,87883.0,22919.0,71030.0,-1525.0,-0.73562,-1.26667,-0.99225,-0.74812,,0.75994,-0.03533,-0.01941,0.33791,0.49375,,-0.271,-0.28582,680987.08333,4011.91667,2.33333,180861.66667,504139.66667,72187.25,431952.41667,504139.66667,504139.75,1.00002,9.02038,-23.88063,2.42834,2.81787,2.37755,3.5722,15.28582,-4.62735,76295.41667,131509.0,580213.0,927553.41667,981001.25,347340.41667,372408.58333,53447.83333,1256651.58333,1679633.58333,944301.66667,312349.83333,187176.83333,125173.0,1093191.25,1345448.5,936332.58333,156858.41667,64333.08333,92525.41667,163460.41667,334184.91667,7969.0,155491.41667,122843.91667,32647.58333,677729.68558,8373338.0,-0.43333
2016-01-01,Single-family houses,159.14265553798134,165.5322080467878,113.41653645279652,127.98025629866694,150.9360659285071,114.43460367692997,42937.0,64964.0,120653.0,191683.0,87883.0,22919.0,71030.0,-1525.0,-0.73562,-1.26667,-0.99225,-0.74812,,0.75994,-0.03533,-0.01941,0.33791,0.49375,,-0.271,-0.28582,680987.08333,4011.91667,2.33333,180861.66667,504139.66667,72187.25,431952.41667,504139.66667,504139.75,1.00002,9.02038,-23.88063,2.42834,2.81787,2.37755,3.5722,15.28582,-4.62735,76295.41667,131509.0,580213.0,927553.41667,981001.25,347340.41667,372408.58333,53447.83333,1256651.58333,1679633.58333,944301.66667,312349.83333,187176.83333,125173.0,1093191.25,1345448.5,936332.58333,156858.41667,64333.08333,92525.41667,163460.41667,334184.91667,7969.0,155491.41667,122843.91667,32647.58333,677729.68558,8373338.0,-0.43333
2017-01-01,Apartment buildings,,139.89964728065965,113.02584768943224,126.72999750652953,149.4822569483614,114.62879351561841,44949.0,66971.0,124997.0,170945.0,87381.0,20410.0,45948.0,-1778.0,-0.73627,-0.97917,-0.93575,-0.7314,,1.28789,-0.06083,-0.01558,0.24132,0.36302,,-0.32933,-0.36942,782872.41667,3929.0,2.16667,234954.66667,551848.91667,76451.75,475397.16667,551848.91667,551847.75,1.00001,8.09174,3.44115,6.48434,4.11805,3.70665,0.15923,7.24294,-3.36371,82452.75,136040.08333,617883.66667,965772.08333,1017385.66667,347888.41667,399390.83333,51613.58333,1306627.0,1726976.83333,970245.66667,336381.33333,195109.41667,141271.91667,1122440.33333,1381372.75,962470.41667,159970.08333,66722.5,93247.58333,184186.41667,345604.16667,7775.33333,176411.25,128387.0,48024.33333,684903.19266,8451840.0,0.53333
2017-01-01,Privately owned apartments,181.49390152158236,191.64535716595773,113.02584768943224,126.72999750652953,149.4822569483614,114.62879351561841,44949.0,66971.0,124997.0,170945.0,87381.0,20410.0,45948.0,-1778.0,-0.73627,-0.97917,-0.93575,-0.7314,,1.28789,-0.06083,-0.01558,0.24132,0.36302,,-0.32933,-0.36942,782872.41667,3929.0,2.16667,234954.66667,551848.91667,76451.75,475397.16667,551848.91667,551847.75,1.00001,8.09174,3.44115,6.48434,4.11805,3.70665,0.15923,7.24294,-3.36371,82452.75,136040.08333,617883.66667,965772.08333,1017385.66667,347888.41667,399390.83333,51613.58333,1306627.0,1726976.83333,970245.66667,336381.33333,195109.41667,141271.91667,1122440.33333,1381372.75,962470.41667,159970.08333,66722.5,93247.58333,184186.41667,345604.16667,7775.33333,176411.25,128387.0,48024.33333,684903.19266,8451840.0,0.53333
2017-01-01,Single-family houses,162.94586476773878,165.99500275486125,113.02584768943224,126.72999750652953,149.4822569483614,114.62879351561841,44949.0,66971.0,124997.0,170945.0,87381.0,20410.0,45948.0,-1778.0,-0.73627,-0.97917,-0.93575,-0.7314,,1.28789,-0.06083,-0.01558,0.24132,0.36302,,-0.32933,-0.36942,782872.41667,3929.0,2.16667,234954.66667,551848.91667,76451.75,475397.16667,551848.91667,551847.75,1.00001,8.09174,3.44115,6.48434,4.11805,3.70665,0.15923,7.24294,-3.36371,82452.75,136040.08333,617883.66667,965772.08333,1017385.66667,347888.41667,399390.83333,51613.58333,1306627.0,1726976.83333,970245.66667,336381.33333,195109.41667,141271.91667,1122440.33333,1381372.75,962470.41667,159970.08333,66722.5,93247.58333,184186.41667,345604.16667,7775.33333,176411.25,128387.0,48024.33333,684903.19266,8451840.0,0.53333
2018-01-01,Apartment buildings,,144.3954572126156,111.19303859796163,123.94454169748732,146.34026876198496,114.77169895406627,42493.0,67088.0,130225.0,170085.0,87851.0,20763.0,39860.0,-226.0,-0.73963,-0.94,-0.89358,-0.73405,2.15,2.35805,-0.06175,-0.05161,0.55529,0.73611,,-0.32108,-0.36049,821359.83333,3873.0,2.0,275860.58333,549374.25,78984.83333,470389.41667,549374.25,549374.16667,1.0,6.90921,2.25846,5.79743,3.22221,2.88126,-1.32997,6.77463,-3.44689,88126.5,139056.5,653581.75,996835.5,1046656.91667,343253.75,426398.75,49821.41667,1347753.5,1784871.16667,999365.0,348388.5,201752.75,146635.66667,1157070.66667,1428576.33333,990349.33333,166721.58333,69717.66667,97003.91667,190682.75,356294.83333,9015.66667,181666.91667,132035.08333,49631.75,709864.55021,8514329.0,0.925
2018-01-01,Privately owned apartments,177.99242549867154,198.51509653951328,111.19303859796163,123.94454169748732,146.34026876198496,114.77169895406627,42493.0,67088.0,130225.0,170085.0,87851.0,20763.0,39860.0,-226.0,-0.73963,-0.94,-0.89358,-0.73405,2.15,2.35805,-0.06175,-0.05161,0.55529,0.73611,,-0.32108,-0.36049,821359.83333,3873.0,2.0,275860.58333,549374.25,78984.83333,470389.41667,549374.25,549374.16667,1.0,6.90921,2.25846,5.79743,3.22221,2.88126,-1.32997,6.77463,-3.44689,88126.5,139056.5,653581.75,996835.5,1046656.91667,343253.75,426398.75,49821.41667,1347753.5,1784871.16667,999365.0,348388.5,201752.75,146635.66667,1157070.66667,1428576.33333,990349.33333,166721.58333,69717.66667,97003.91667,190682.75,356294.83333,9015.66667,181666.91667,132035.08333,49631.75,709864.55021,8514329.0,0.925
2018-01-01,Single-family houses,164.81184756046204,172.3613542862084,111.19303859796163,123.94454169748732,146.34026876198496,114.77169895406627,42493.0,67088.0,130225.0,170085.0,87851.0,20763.0,39860.0,-226.0,-0.73963,-0.94,-0.89358,-0.73405,2.15,2.35805,-0.06175,-0.05161,0.55529,0.73611,,-0.32108,-0.36049,821359.83333,3873.0,2.0,275860.58333,549374.25,78984.83333,470389.41667,549374.25,549374.16667,1.0,6.90921,2.25846,5.79743,3.22221,2.88126,-1.32997,6.77463,-3.44689,88126.5,139056.5,653581.75,996835.5,1046656.91667,343253.75,426398.75,49821.41667,1347753.5,1784871.16667,999365.0,348388.5,201752.75,146635.66667,1157070.66667,1428576.33333,990349.33333,166721.58333,69717.66667,97003.91667,190682.75,356294.83333,9015.66667,181666.91667,132035.08333,49631.75,709864.55021,8514329.0,0.925
2019-01-01,Apartment buildings,,147.5001539700388,112.29414456776472,123.81109685098824,144.41277685346643,115.79827276296375,41127.0,67780.0,126221.0,169573.0,86172.0,18392.0,43352.0,-238.0,-0.72954,-0.96417,-0.82558,-0.73753,2.29833,2.29624,-0.05917,-0.07771,0.70816,0.8069,-0.53533,-0.35908,-0.39458,832732.0,4009.66667,43.5,272624.66667,564160.5,79782.33333,484378.16667,564160.5,564164.08333,0.99999,-4.01782,-1.11302,3.94805,2.73972,2.87353,0.45257,7.23071,5.60639,84518.16667,137504.75,679240.91667,1024045.58333,1076649.75,344804.66667,457218.0,52604.16667,1381642.0,1833467.75,1033603.83333,348038.25,201486.91667,146551.33333,1197110.08333,1479298.08333,1024057.0,173053.25,71440.91667,101612.25,184531.83333,354169.41667,9546.83333,174985.0,130046.0,44938.91667,717322.81913,8575280.0,0.35833
2019-01-01,Privately owned apartments,175.06810224729008,202.23051503023282,112.29414456776472,123.81109685098824,144.41277685346643,115.79827276296375,41127.0,67780.0,126221.0,169573.0,86172.0,18392.0,43352.0,-238.0,-0.72954,-0.96417,-0.82558,-0.73753,2.29833,2.29624,-0.05917,-0.07771,0.70816,0.8069,-0.53533,-0.35908,-0.39458,832732.0,4009.66667,43.5,272624.66667,564160.5,79782.33333,484378.16667,564160.5,564164.08333,0.99999,-4.01782,-1.11302,3.94805,2.73972,2.87353,0.45257,7.23071,5.60639,84518.16667,137504.75,679240.91667,1024045.58333,1076649.75,344804.66667,457218.0,52604.16667,1381642.0,1833467.75,1033603.83333,348038.25,201486.91667,146551.33333,1197110.08333,1479298.08333,1024057.0,173053.25,71440.91667,101612.25,184531.83333,354169.41667,9546.83333,174985.0,130046.0,44938.91667,717322.81913,8575280.0,0.35833
